"id","neighbourhood","room_type","price","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365"
530632,"Crown Heights","Entire home/apt",275,2,0.1,1,357
531258,"Greenwich Village","Entire home/apt",165,19,0.23,1,259
531455,"Prospect-Lefferts Gardens","Entire home/apt",80,23,0.27,1,20
532288,"Greenwich Village","Private room",295,103,1.25,3,350
532749,"Williamsburg","Entire home/apt",280,82,0.98,1,41
533168,"Nolita","Entire home/apt",300,92,1.09,1,106
533927,"Chelsea","Entire home/apt",225,153,2.03,1,205
535095,"Prospect Heights","Private room",90,43,0.52,1,38
535352,"Upper West Side","Entire home/apt",102,36,0.5,1,21
538344,"East Village","Entire home/apt",195,160,2.31,1,68
538590,"Astoria","Entire home/apt",150,74,0.87,2,365
539160,"Washington Heights","Entire home/apt",170,47,0.58,2,17
540057,"Harlem","Entire home/apt",185,102,1.19,2,91
541725,"Williamsburg","Entire home/apt",189,33,0.44,2,1
542203,"Hell's Kitchen","Entire home/apt",195,22,1.61,2,59
543792,"Ridgewood","Entire home/apt",110,107,1.25,1,276
544131,"Greenwich Village","Private room",79,87,1.02,1,30
545261,"Clinton Hill","Private room",200,2,0.02,1,365
545651,"Prospect-Lefferts Gardens","Private room",69,19,0.24,3,43
546383,"Flushing","Private room",55,474,5.53,3,332
546573,"Financial District","Entire home/apt",500,63,0.75,1,79
548133,"Clinton Hill","Entire home/apt",135,28,0.4,1,211
550653,"Windsor Terrace","Private room",65,6,0.32,1,311
550777,"Upper West Side","Entire home/apt",210,25,0.3,1,347
552141,"Lower East Side","Entire home/apt",300,45,0.62,1,111
552519,"Crown Heights","Entire home/apt",185,215,2.55,3,348
552639,"Harlem","Entire home/apt",220,33,0.51,2,174
553565,"Inwood","Entire home/apt",120,25,0.3,1,129
553862,"Park Slope","Private room",152,23,0.27,1,365
554165,"Gowanus","Entire home/apt",250,57,0.67,1,25
560078,"East Village","Entire home/apt",295,85,1.02,1,261
564184,"Chelsea","Private room",125,42,0.5,1,172
564447,"Hell's Kitchen","Entire home/apt",190,195,2.83,1,69
564751,"Upper West Side","Shared room",76,158,1.91,3,324
566712,"East Village","Private room",107,115,1.4,1,85
566911,"Bedford-Stuyvesant","Entire home/apt",80,42,0.49,1,245
568661,"Bushwick","Entire home/apt",110,32,0.4,1,330
568684,"Bushwick","Entire home/apt",115,6,0.09,1,365
568743,"East Village","Entire home/apt",151,214,2.53,3,256
570750,"Crown Heights","Entire home/apt",180,221,2.6,1,264
571564,"Crown Heights","Private room",95,123,1.47,3,359
573612,"Harlem","Private room",79,132,1.56,2,335
573671,"Bedford-Stuyvesant","Private room",60,41,0.65,8,245
573795,"East Flatbush","Entire home/apt",133,104,1.32,1,338
573870,"Upper West Side","Entire home/apt",120,18,0.22,5,337
575061,"Williamsburg","Private room",120,143,4.14,1,102
576227,"Harlem","Private room",700,4,0.05,1,22
577324,"Ditmars Steinway","Entire home/apt",54,198,2.33,1,80
577824,"Crown Heights","Private room",80,10,0.48,1,365
578267,"Chinatown","Private room",96,30,0.36,1,165
