id,neighbourhood,room_type,price,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
14716403,Williamsburg,Private room,80,16,0.51,1,0
14716586,Bedford-Stuyvesant,Private room,40,84,2.53,4,284
14721931,Hell's Kitchen,Entire home/apt,133,2,0.15,91,4
14722273,Hell's Kitchen,Entire home/apt,175,4,0.21,91,138
14723039,Bedford-Stuyvesant,Entire home/apt,163,33,1.08,1,255
14723166,Gramercy,Entire home/apt,250,7,0.2,1,0
14723697,Astoria,Entire home/apt,117,7,0.23,8,241
14724015,Upper West Side,Entire home/apt,295,2,0.06,96,250
14724181,Harlem,Private room,105,38,1.09,1,0
14724479,Fieldston,Private room,59,7,0.21,2,0
14726498,Inwood,Private room,60,83,2.39,1,300
14726699,Jamaica,Entire home/apt,49,79,3.01,2,63
14728630,Park Slope,Entire home/apt,141,33,0.96,1,159
14728788,Sheepshead Bay,Private room,59,13,0.38,1,332
14730708,Upper West Side,Entire home/apt,3000,8,0.24,11,365
14733932,Bedford-Stuyvesant,Private room,50,97,2.79,4,312
14737992,Harlem,Private room,41,25,0.75,1,6
14738709,Hell's Kitchen,Entire home/apt,399,3,0.1,121,185
14741343,Prospect-Lefferts Gardens,Entire home/apt,189,1,0.03,1,83
14741623,Bedford-Stuyvesant,Private room,48,67,1.95,1,70
14743469,Bensonhurst,Entire home/apt,49,1,0.03,1,0
14744425,Morningside Heights,Entire home/apt,175,2,0.06,1,0
14744735,Greenpoint,Private room,55,4,0.12,1,17
14744794,Harlem,Private room,53,4,0.16,1,0
14744912,Bushwick,Private room,80,4,0.12,1,0
14745847,Midtown,Entire home/apt,150,29,0.86,1,31
14746873,Richmond Hill,Private room,67,8,0.23,2,337
14747893,Clinton Hill,Private room,80,2,0.06,1,0
14749932,Williamsburg,Private room,78,35,1.01,1,247
14756273,Ditmars Steinway,Private room,50,10,0.46,1,0
14756913,Bedford-Stuyvesant,Entire home/apt,120,59,1.73,1,57
14756990,Bushwick,Private room,75,6,0.17,2,0
14757774,Bushwick,Private room,60,3,0.09,1,0
14759511,Greenpoint,Private room,75,1,0.03,1,0
14759843,Bedford-Stuyvesant,Entire home/apt,99,31,0.89,1,345
14759851,Hell's Kitchen,Private room,100,16,0.47,1,6
14759888,East Village,Private room,95,9,0.26,2,0
14760211,Upper East Side,Entire home/apt,200,4,0.21,91,311
14760402,Sunnyside,Entire home/apt,249,6,0.18,4,365
14760567,Harlem,Private room,33,9,0.26,2,0
14761949,Harlem,Private room,80,93,2.69,1,215
14763045,Williamsburg,Entire home/apt,160,4,0.12,1,0
14763255,Bedford-Stuyvesant,Private room,50,25,2.08,1,28
14767195,Sunnyside,Private room,50,7,0.21,1,0
14768563,Prospect-Lefferts Gardens,Entire home/apt,100,1,0.03,1,0
14769619,East New York,Private room,33,101,2.92,8,323
14769785,Crown Heights,Private room,100,16,0.46,2,365
14770256,Midwood,Private room,35,0,,1,0
14771917,Bushwick,Private room,55,0,,1,0
14772328,Williamsburg,Entire home/apt,60,1,0.05,1,0
14772701,Williamsburg,Entire home/apt,89,11,0.34,8,144
14774206,Upper West Side,Private room,97,96,2.8,1,134
14774459,East Harlem,Entire home/apt,164,8,0.23,1,0
14776203,Bedford-Stuyvesant,Private room,57,1,0.03,43,365
14777684,Jamaica,Entire home/apt,66,94,2.71,2,180
14778622,St. Albans,Private room,400,0,,1,365
14779359,Harlem,Entire home/apt,199,15,0.58,1,54
14779590,Williamsburg,Private room,52,57,1.65,3,104
14781268,Bushwick,Private room,70,6,0.18,1,0
14783267,Park Slope,Entire home/apt,170,17,0.5,1,0
14783394,Bushwick,Private room,62,7,0.22,1,0
14783847,Midtown,Entire home/apt,200,23,2.23,1,89
14784377,Harlem,Private room,75,3,0.09,1,0
14784557,Hell's Kitchen,Entire home/apt,200,31,0.94,1,51
14784793,Flatbush,Entire home/apt,160,18,0.52,1,0
14787061,East Harlem,Private room,100,7,0.21,1,32
14787179,Williamsburg,Private room,100,124,3.65,1,58
14787406,Washington Heights,Private room,58,1,0.03,2,0
14787727,Carroll Gardens,Entire home/apt,110,0,,1,0
14787776,Williamsburg,Private room,120,2,0.23,1,149
14788009,Ditmars Steinway,Entire home/apt,95,89,2.6,1,259
14789008,Manhattan Beach,Entire home/apt,150,2,0.06,1,0
14790550,Gravesend,Entire home/apt,150,145,4.24,2,35
14795784,Crown Heights,Entire home/apt,95,10,0.3,1,188
14796894,Chelsea,Entire home/apt,250,1,0.03,96,319
14798850,Bedford-Stuyvesant,Private room,37,1,0.03,1,0
14798941,Bushwick,Private room,75,4,0.12,1,88
14800184,Bedford-Stuyvesant,Private room,67,87,2.51,1,60
14802377,Crown Heights,Private room,59,7,0.2,2,189
14802396,Park Slope,Entire home/apt,227,2,0.06,1,250
14803168,Upper West Side,Entire home/apt,160,4,0.28,1,2
14804661,West Brighton,Entire home/apt,125,96,2.82,5,362
14804934,East Harlem,Private room,50,14,0.41,4,0
14805984,Canarsie,Entire home/apt,80,83,2.42,1,0
14807279,Bedford-Stuyvesant,Entire home/apt,225,112,3.23,1,136
14807332,Hell's Kitchen,Private room,180,319,9.24,1,57
14807716,Greenpoint,Entire home/apt,109,6,0.2,8,176
14807890,Upper West Side,Private room,100,86,2.5,1,34
14808499,Williamsburg,Entire home/apt,79,11,0.35,8,136
14808561,Woodside,Private room,105,9,0.26,2,0
14808832,Upper East Side,Entire home/apt,125,102,3.21,1,35
14808890,Richmond Hill,Private room,47,25,1.13,2,152
14809302,Prospect-Lefferts Gardens,Private room,60,19,0.55,2,0
14809342,Nolita,Entire home/apt,120,5,0.17,2,0
14815997,Upper East Side,Entire home/apt,195,90,2.59,1,134
14817571,Astoria,Private room,60,2,1.22,2,34
14817574,Greenwich Village,Private room,99,5,0.15,1,0
14818234,Gramercy,Entire home/apt,300,11,0.32,1,0
14819796,Carroll Gardens,Entire home/apt,250,62,1.79,5,178
14821133,East Village,Entire home/apt,105,18,0.52,1,0
14821494,Chelsea,Entire home/apt,129,0,,121,349
14821756,Corona,Shared room,27,16,0.48,2,365
14822309,Harlem,Private room,65,7,0.21,2,225
14823020,Ridgewood,Private room,42,6,0.18,2,52
14823077,East Harlem,Private room,100,1,0.03,1,0
14823526,SoHo,Private room,120,9,0.35,4,89
14824160,Chinatown,Entire home/apt,199,19,0.56,2,11
14824230,Morningside Heights,Private room,85,49,1.46,1,2
14824875,East New York,Entire home/apt,135,108,3.12,2,206
14825405,Brighton Beach,Shared room,50,1,0.03,1,0
14826817,Flatbush,Private room,120,87,2.53,3,313
14826900,Williamsburg,Entire home/apt,160,2,0.06,1,0
14827265,SoHo,Private room,120,25,0.75,4,89
14827418,SoHo,Private room,120,24,0.71,4,89
14827512,SoHo,Shared room,100,51,1.48,4,82
14827752,East Village,Entire home/apt,270,0,,1,0
14832329,Clinton Hill,Private room,72,2,0.06,1,0
14834097,Upper East Side,Entire home/apt,179,0,,87,365
14834733,Bushwick,Private room,72,96,3.13,2,365
14835065,Greenwich Village,Entire home/apt,200,4,0.12,1,0
14835632,Bushwick,Private room,48,11,0.32,1,0
14835670,Bedford-Stuyvesant,Entire home/apt,95,27,0.79,1,0
14837052,Tribeca,Entire home/apt,800,2,0.14,1,173
14837884,SoHo,Private room,49,1,0.03,1,0
14838160,Fort Greene,Private room,65,48,1.38,3,0
14838808,SoHo,Private room,129,26,0.76,2,89
14839106,Williamsburg,Private room,113,27,0.78,1,37
14839830,Flushing,Entire home/apt,100,197,5.81,1,342
14839995,Park Slope,Entire home/apt,175,29,0.85,1,282
14840286,Bedford-Stuyvesant,Entire home/apt,575,6,0.19,1,179
14840323,Bushwick,Entire home/apt,135,6,0.17,1,0
14840822,Midtown,Private room,200,41,1.2,1,333
14841128,Bedford-Stuyvesant,Entire home/apt,152,132,4.13,2,321
14841838,Jackson Heights,Entire home/apt,140,115,3.34,1,298
14842856,Sunset Park,Entire home/apt,800,1,0.04,1,364
14842991,Upper East Side,Private room,95,101,2.94,1,49
14843464,Greenpoint,Entire home/apt,80,8,0.26,8,152
14843553,Chelsea,Entire home/apt,215,88,2.59,1,200
14850904,Sunset Park,Entire home/apt,140,83,2.4,2,7
14851247,East Harlem,Entire home/apt,110,9,0.26,1,35
14851292,East Harlem,Entire home/apt,100,9,0.26,1,0
14851530,Williamsburg,Private room,100,2,0.06,2,0
14853361,Navy Yard,Entire home/apt,94,5,0.14,1,0
14854002,Sunnyside,Private room,76,9,0.97,1,112
14854013,Sunnyside,Entire home/apt,150,51,1.48,1,329
14854430,East Village,Entire home/apt,195,48,1.41,1,344
14854453,Upper East Side,Private room,49,5,0.15,10,284
14855614,Midtown,Entire home/apt,500,5,0.15,1,361
14856742,Bushwick,Private room,45,1,0.03,2,0
14856799,Flushing,Private room,50,54,1.56,8,78
14858190,East Village,Entire home/apt,295,2,0.09,1,0
14858485,Bedford-Stuyvesant,Private room,65,3,0.09,1,0
14858544,Chelsea,Entire home/apt,90,80,2.32,1,73
14858777,Harlem,Private room,71,6,0.18,2,305
14864014,Crown Heights,Entire home/apt,155,19,0.56,5,333
14865705,Flushing,Private room,40,6,0.17,2,0
14867152,Bedford-Stuyvesant,Entire home/apt,50,4,0.12,1,0
14868158,Bushwick,Private room,50,9,0.26,2,0
14868347,Midtown,Entire home/apt,199,1,0.05,121,189
14868631,Bedford-Stuyvesant,Entire home/apt,136,7,2.84,1,255
14868857,Williamsburg,Entire home/apt,80,10,0.32,8,97
14869260,Upper East Side,Private room,65,1,0.04,1,0
14869271,Park Slope,Entire home/apt,200,4,0.15,1,20
14869440,Crown Heights,Entire home/apt,148,16,0.49,1,0
14870802,Nolita,Private room,100,10,0.29,1,0
14871074,Bushwick,Private room,90,5,0.15,1,0
14871736,Boerum Hill,Entire home/apt,239,10,0.29,1,11
14878046,Chinatown,Entire home/apt,150,23,1.42,1,14
14880613,East Village,Entire home/apt,300,22,0.64,1,8
14881637,Midtown,Entire home/apt,125,3,0.09,9,0
14881794,Morningside Heights,Private room,60,20,0.59,1,0
14882046,Harlem,Entire home/apt,200,25,0.73,1,89
14882137,Ridgewood,Private room,50,2,0.06,1,280
14882283,Inwood,Private room,75,0,,1,0
14882309,Flatbush,Private room,100,134,3.95,3,307
14883818,Ridgewood,Entire home/apt,50,111,3.21,1,65
14884030,Long Island City,Entire home/apt,150,0,,1,0
14885186,Bedford-Stuyvesant,Private room,50,86,2.57,4,0
14886600,Midtown,Entire home/apt,198,22,0.64,1,8
14887025,Chelsea,Entire home/apt,109,0,,121,184
14887088,Rockaway Beach,Entire home/apt,200,24,0.71,1,131
14888012,East New York,Private room,55,27,0.81,2,42
14892623,South Beach,Private room,80,38,1.1,1,308
14894267,Upper West Side,Entire home/apt,165,2,0.06,1,0
14899111,West Village,Entire home/apt,415,57,1.68,2,22
14899810,Upper East Side,Private room,80,0,,1,0
14902084,Financial District,Entire home/apt,235,3,0.09,1,0
14909867,Forest Hills,Private room,99,26,0.93,1,284
14911628,Hell's Kitchen,Entire home/apt,180,17,0.53,1,5
14911767,Park Slope,Entire home/apt,180,8,0.23,1,179
14912574,Flatbush,Entire home/apt,100,4,0.12,1,69
14913167,Crown Heights,Private room,88,8,0.23,1,0
14913197,Greenpoint,Private room,56,154,4.49,2,44
14913358,Bedford-Stuyvesant,Entire home/apt,98,6,0.66,1,9
14913941,Crown Heights,Entire home/apt,93,48,1.42,1,3
14914048,Washington Heights,Private room,60,73,2.13,2,136
14914739,Bedford-Stuyvesant,Entire home/apt,250,41,1.2,1,30
14915099,Williamsburg,Entire home/apt,225,51,1.51,1,0
14915616,Prospect-Lefferts Gardens,Entire home/apt,400,2,0.06,4,90
14916773,Windsor Terrace,Entire home/apt,130,5,0.15,2,0
14916806,Williamsburg,Entire home/apt,249,43,1.27,1,38
14917475,Bushwick,Entire home/apt,85,42,1.24,1,355
14917765,Kingsbridge,Private room,30,56,1.68,1,38
14918238,Bedford-Stuyvesant,Private room,60,204,5.92,1,163
14918404,Flatbush,Private room,80,97,2.9,3,286
14926631,Hell's Kitchen,Private room,129,133,3.95,1,61
14926698,Vinegar Hill,Shared room,250,37,1.09,1,83
14928089,Harlem,Private room,110,26,0.76,4,280
14928864,Washington Heights,Private room,129,0,,1,365
14928996,Williamsburg,Private room,75,8,0.23,5,0
14932887,Hell's Kitchen,Entire home/apt,199,2,0.08,121,365
14933521,Harlem,Entire home/apt,129,67,1.96,1,0
14933893,Upper East Side,Private room,75,3,0.09,1,0
14935001,Sunnyside,Entire home/apt,105,48,1.42,1,13
14935151,Parkchester,Private room,49,25,0.73,2,0
14936181,Bedford-Stuyvesant,Private room,215,3,0.1,1,0
14936709,Inwood,Entire home/apt,85,4,0.18,1,0
14945219,Bushwick,Entire home/apt,102,44,1.3,1,38
14945274,Fieldston,Private room,85,16,0.47,1,0
14945585,Bushwick,Private room,25,1,0.03,1,0
14946346,Murray Hill,Entire home/apt,279,0,,121,365
14946381,Washington Heights,Private room,41,57,1.67,1,0
14947252,Williamsburg,Entire home/apt,280,5,0.14,1,0
14948249,Hell's Kitchen,Entire home/apt,165,1,0.03,1,0
14949281,Theater District,Private room,40,163,4.75,1,102
14949923,Upper West Side,Private room,120,20,0.59,1,81
14951904,Harlem,Private room,60,4,0.12,2,0
14952053,Cypress Hills,Private room,70,174,5.06,1,109
14952649,Washington Heights,Entire home/apt,130,10,0.29,1,188
14959161,Upper East Side,Entire home/apt,249,0,,121,364
14959195,Bedford-Stuyvesant,Private room,80,4,0.12,1,0
14959206,Williamsburg,Entire home/apt,145,96,2.87,2,0
14959966,Upper East Side,Entire home/apt,260,8,0.23,1,0
14961122,Bedford-Stuyvesant,Entire home/apt,86,55,1.62,1,17
14961253,Upper East Side,Entire home/apt,219,5,0.16,1,0
14963404,Windsor Terrace,Private room,90,3,0.11,2,0
14963583,Harlem,Private room,70,3,0.09,2,0
14964655,Borough Park,Private room,70,0,,1,365
14965582,Bushwick,Private room,64,0,,1,83
14966184,East Harlem,Private room,85,87,2.54,1,1
14966692,Astoria,Entire home/apt,125,2,0.06,1,0
14967790,Bushwick,Private room,60,11,0.57,2,0
14967881,Upper East Side,Entire home/apt,225,84,2.47,1,27
14967994,Canarsie,Entire home/apt,100,161,4.78,1,327
14968000,Park Slope,Entire home/apt,218,117,3.41,1,226
14968403,Bushwick,Entire home/apt,200,6,0.22,1,194
14968436,Harlem,Private room,55,114,3.34,1,270
14968939,Williamsburg,Private room,90,17,0.5,1,4
14969217,Bushwick,Entire home/apt,105,26,0.77,1,269
14972714,Harlem,Entire home/apt,195,28,0.92,1,285
14975651,Civic Center,Entire home/apt,170,0,,1,19
14976368,Williamsburg,Entire home/apt,150,14,0.41,1,363
14976950,Upper West Side,Entire home/apt,300,0,,12,233
14979450,Greenpoint,Entire home/apt,154,0,,1,0
14980174,Upper East Side,Entire home/apt,185,2,0.06,1,0
14981124,Bedford-Stuyvesant,Private room,50,63,1.91,4,291
14981522,Greenpoint,Private room,70,39,1.66,2,15
14982260,Astoria,Entire home/apt,180,45,1.32,1,351
14982907,St. Albans,Private room,65,74,2.16,5,174
14983453,Harlem,Private room,69,100,3.09,9,345
14984002,Astoria,Entire home/apt,500,3,0.09,2,0
14987023,Prospect Heights,Private room,40,168,4.91,13,309
14987516,Rosedale,Entire home/apt,85,31,0.92,1,142
14988134,Gramercy,Entire home/apt,250,3,0.15,1,312
14988596,Upper East Side,Entire home/apt,69,99,5.22,2,42
14989532,East Harlem,Entire home/apt,270,70,2.06,3,255
14989615,Elmhurst,Private room,53,2,0.06,1,358
14991887,Bedford-Stuyvesant,Entire home/apt,100,33,2.12,1,166
14992784,Forest Hills,Private room,52,14,0.43,2,249
14994076,Eastchester,Entire home/apt,299,2,0.18,13,358
14994367,Hell's Kitchen,Entire home/apt,175,1,0.04,96,311
14995212,Bronxdale,Private room,43,10,0.3,1,88
14995382,East Flatbush,Private room,50,35,1.03,2,365
14996256,Crown Heights,Private room,88,0,,2,0
15001872,Bushwick,Private room,70,109,3.19,1,364
15003711,South Slope,Private room,78,80,2.44,1,30
15003721,East Flatbush,Private room,50,43,1.26,2,266
15003930,Upper East Side,Entire home/apt,200,4,0.17,9,364
15004091,Williamsburg,Private room,60,76,2.24,2,89
15005115,Civic Center,Entire home/apt,150,8,0.23,1,58
15008979,Ozone Park,Private room,75,212,6.19,1,164
15009556,Sunset Park,Entire home/apt,150,123,3.61,1,101
15009618,Hell's Kitchen,Private room,129,98,2.87,3,27
15009751,Upper West Side,Entire home/apt,220,24,0.7,1,207
15016495,Sunset Park,Private room,60,0,,1,88
15016999,Crown Heights,Entire home/apt,105,7,0.21,1,6
15018397,DUMBO,Private room,125,98,2.88,2,164
15018646,Midtown,Private room,378,1,0.05,13,285
15019436,Astoria,Private room,61,15,0.44,1,0
15019959,Elmhurst,Private room,60,0,,2,66
15021635,Bushwick,Private room,75,2,0.29,1,0
15021783,Chelsea,Private room,80,2,0.06,1,0
15022347,Harlem,Entire home/apt,151,0,,1,0
15024645,Williamsburg,Entire home/apt,259,157,4.58,1,155
15024889,Ozone Park,Entire home/apt,70,17,0.49,1,331
15025988,Williamsburg,Private room,60,1,0.03,1,0
15026994,Long Island City,Private room,65,37,1.09,1,18
15027024,East Village,Entire home/apt,180,10,0.3,1,0
15028194,Crown Heights,Entire home/apt,180,126,3.74,1,74
15031599,Woodhaven,Private room,45,15,0.44,6,238
15032254,Midtown,Private room,112,1,0.04,2,0
15033685,Upper West Side,Entire home/apt,168,138,4.08,1,32
15034150,Midtown,Entire home/apt,250,0,,96,311
15034827,Greenpoint,Entire home/apt,130,13,0.38,1,0
15034950,Bedford-Stuyvesant,Private room,50,0,,1,0
15035050,Nolita,Entire home/apt,142,7,0.24,91,66
15035565,Harlem,Entire home/apt,199,6,0.19,2,0
15036330,Harlem,Private room,60,5,0.15,1,5
15036516,Bedford-Stuyvesant,Private room,45,0,,1,0
15036809,Upper West Side,Private room,85,19,0.6,1,0
15037251,Upper West Side,Private room,99,123,3.72,1,246
15037461,Williamsburg,Shared room,37,12,0.35,2,362
15037640,Kensington,Private room,40,1,0.03,1,0
15038469,Gowanus,Private room,45,97,2.92,2,80
15039238,Harlem,Entire home/apt,77,19,0.56,3,1
15040421,East Harlem,Private room,55,3,0.09,1,215
15041647,Corona,Private room,60,105,3.07,1,347
15041998,Civic Center,Private room,95,0,,1,189
15042314,Bedford-Stuyvesant,Entire home/apt,40,8,0.24,1,10
15042361,Jamaica,Private room,68,16,0.47,2,359
15043180,Bedford-Stuyvesant,Private room,85,1,0.03,1,0
15043534,Sunnyside,Private room,55,168,4.93,3,322
15043788,Sunnyside,Private room,45,134,3.93,3,308
15043817,Sunnyside,Private room,50,143,4.25,3,323
15048516,Sunnyside,Entire home/apt,54,29,0.93,2,0
15049253,St. Albans,Private room,70,125,3.65,5,365
15050044,Hell's Kitchen,Private room,60,0,,1,0
15050192,Bedford-Stuyvesant,Entire home/apt,150,6,0.18,1,0
15051958,East Village,Entire home/apt,249,24,0.71,1,17
15052056,South Slope,Entire home/apt,90,2,0.06,3,0
15052112,Midtown,Entire home/apt,584,89,2.62,1,179
15052156,Murray Hill,Private room,135,2,0.07,96,303
15052455,Bedford-Stuyvesant,Private room,55,41,1.25,4,83
15052971,East Village,Entire home/apt,267,1,0.04,87,356
15053143,East Harlem,Entire home/apt,350,85,2.5,1,175
15053369,East Village,Entire home/apt,99,41,1.24,2,23
15053461,Edgemere,Private room,40,1,0.04,43,354
15054327,Edgemere,Private room,40,0,,43,313
15054617,Edgemere,Private room,43,2,0.07,43,306
15054630,East New York,Private room,45,38,1.24,4,159
15056050,Flatbush,Entire home/apt,88,8,0.24,1,0
15056492,Chinatown,Private room,90,0,,1,188
15056538,Chelsea,Entire home/apt,225,0,,87,236
15056748,Bushwick,Private room,40,5,0.15,1,0
15057686,Bedford-Stuyvesant,Private room,54,0,,43,285
15057717,Murray Hill,Private room,115,15,0.44,3,7
15057784,Battery Park City,Entire home/apt,105,0,,1,0
15058410,Ozone Park,Private room,65,41,1.2,1,353
15059292,Midtown,Private room,110,32,0.94,1,167
15060262,Bedford-Stuyvesant,Private room,99,0,,1,72
15062944,Upper West Side,Private room,47,10,0.31,10,342
15064512,Greenwich Village,Private room,150,36,1.06,1,13
15065696,Williamsburg,Entire home/apt,249,49,1.46,1,0
15066466,Nolita,Entire home/apt,225,15,0.44,1,0
15066701,Bedford-Stuyvesant,Entire home/apt,195,128,3.77,1,93
15066761,Astoria,Private room,90,6,0.18,2,10
15067291,Harlem,Private room,64,97,2.9,2,272
15068067,Chelsea,Entire home/apt,750,42,1.24,1,281
15069131,Concourse Village,Entire home/apt,159,0,,1,89
15069259,Bedford-Stuyvesant,Private room,59,0,,1,0
15071519,Crown Heights,Entire home/apt,105,4,0.12,1,0
15073369,West Village,Entire home/apt,215,16,0.48,2,0
15074005,Bedford-Stuyvesant,Private room,54,0,,43,328
15079046,Inwood,Private room,79,26,0.78,1,238
15079215,Long Island City,Entire home/apt,155,95,2.86,1,309
15080267,Bedford-Stuyvesant,Private room,99,20,0.61,4,90
15080936,Bedford-Stuyvesant,Private room,57,1,0.05,43,216
15080994,Hell's Kitchen,Private room,140,105,3.09,1,0
15081440,West Brighton,Private room,69,56,1.8,5,355
15081663,Hell's Kitchen,Entire home/apt,150,0,,1,0
15082723,Williamsburg,Private room,95,29,0.85,1,0
15082930,Williamsburg,Entire home/apt,150,12,0.37,1,5
15083267,Chelsea,Private room,110,200,5.87,4,60
15083571,Midtown,Entire home/apt,175,5,0.16,14,326
15083823,Red Hook,Entire home/apt,85,132,3.91,1,244
15085230,Bronxdale,Entire home/apt,76,24,0.71,1,0
15085833,Harlem,Entire home/apt,399,1,0.03,1,364
15086143,Jamaica,Private room,79,5,0.16,2,179
15086862,Bushwick,Private room,41,4,0.16,1,189
15087285,Flatlands,Private room,85,2,0.09,8,189
15087746,Crown Heights,Private room,120,8,0.23,8,340
15087800,St. Albans,Private room,65,98,2.87,5,180
15088024,Prospect-Lefferts Gardens,Private room,54,169,4.98,1,136
15088367,Crown Heights,Private room,60,2,0.06,1,14
15090815,Cypress Hills,Private room,51,0,,1,317
15094172,Williamsburg,Entire home/apt,250,19,0.57,1,7
15095005,Park Slope,Entire home/apt,125,10,0.3,1,20
15095408,Financial District,Private room,80,1,0.03,1,0
15095439,Harlem,Entire home/apt,105,3,0.09,1,0
15095589,Sunset Park,Private room,60,34,1,2,181
15095808,Holliswood,Private room,239,11,0.52,1,135
15098153,Greenpoint,Entire home/apt,200,8,0.24,1,0
15098355,Hell's Kitchen,Entire home/apt,250,1,0.03,1,158
15098786,SoHo,Entire home/apt,200,79,2.33,1,28
15099149,Sunset Park,Private room,75,13,0.4,2,302
15099669,Lower East Side,Entire home/apt,225,2,0.06,1,0
15100256,Upper West Side,Private room,110,41,1.21,1,89
15100760,Arverne,Private room,75,8,0.68,1,67
15100883,Fordham,Private room,40,1,0.1,1,179
15101577,Fort Greene,Entire home/apt,100,26,0.76,1,0
15102026,Bedford-Stuyvesant,Private room,55,3,0.09,1,0
15106603,Upper West Side,Entire home/apt,185,1,0.03,1,0
15107136,Williamsburg,Private room,60,0,,2,363
15107952,Midtown,Entire home/apt,165,57,1.7,1,157
15110120,Brooklyn Heights,Entire home/apt,188,25,0.74,1,30
15111011,Bedford-Stuyvesant,Entire home/apt,140,62,1.88,1,275
15111300,Long Island City,Entire home/apt,115,5,0.15,1,66
15113377,Crown Heights,Entire home/apt,150,16,0.48,1,35
15113479,Harlem,Entire home/apt,300,69,2.05,1,110
15114181,Murray Hill,Private room,132,10,0.57,2,364
15114265,East Harlem,Private room,95,78,2.33,2,74
15114433,Murray Hill,Private room,85,3,0.17,2,364
15114512,Sheepshead Bay,Private room,65,14,0.41,2,156
15114550,Bedford-Stuyvesant,Entire home/apt,150,66,2.01,2,55
15114715,Williamsburg,Private room,100,12,0.42,1,0
15114935,Washington Heights,Private room,119,12,0.36,1,124
15115143,Hell's Kitchen,Entire home/apt,200,170,4.99,1,82
15115382,Crown Heights,Entire home/apt,90,222,6.61,1,32
15115532,Kips Bay,Entire home/apt,163,9,0.27,1,0
15116599,Bedford-Stuyvesant,Private room,68,92,3.17,2,139
15122925,Bensonhurst,Entire home/apt,100,54,1.72,1,61
15125599,Theater District,Entire home/apt,169,5,0.15,23,365
15126304,Upper East Side,Entire home/apt,105,0,,1,0
15126360,Midtown,Entire home/apt,475,0,,1,364
15126483,Ditmars Steinway,Private room,70,59,1.77,2,232
15126686,Astoria,Private room,90,43,1.28,2,331
15126948,East Village,Private room,100,74,2.2,3,62
15128456,Bushwick,Private room,65,23,0.69,1,290
15129261,Upper East Side,Entire home/apt,110,10,0.34,34,277
15130158,Maspeth,Private room,46,1,0.03,1,0
15131279,Flatbush,Private room,40,28,2.64,2,54
15131952,Bushwick,Private room,80,19,0.58,1,88
15132151,Murray Hill,Entire home/apt,249,1,0.03,1,0
15132221,Upper East Side,Private room,110,7,0.26,1,0
15133055,Ridgewood,Private room,48,6,2.9,1,158
15133087,Crown Heights,Private room,50,77,2.3,1,3
15133612,East New York,Entire home/apt,135,68,2.01,2,247
15133721,Forest Hills,Private room,59,9,0.27,1,95
15133923,Midtown,Private room,149,24,0.71,2,0
15133972,Brighton Beach,Shared room,35,34,1.01,3,343
15134876,East New York,Entire home/apt,85,33,0.97,8,356
15140447,Washington Heights,Entire home/apt,120,13,0.39,1,42
15140627,Tribeca,Entire home/apt,894,0,,121,280
15141661,SoHo,Entire home/apt,643,0,,121,249
15141938,Chelsea,Private room,180,205,6.07,1,90
15142409,Gramercy,Entire home/apt,299,103,3.11,1,335
15142578,Williamsburg,Private room,60,1,0.05,1,341
15144105,Flatbush,Private room,45,2,0.06,2,0
15144127,Sunset Park,Private room,50,49,1.44,1,90
15145285,Upper East Side,Entire home/apt,300,0,,1,0
15147021,Williamsburg,Entire home/apt,151,13,0.41,1,188
15147943,Downtown Brooklyn,Private room,139,0,,1,0
15149137,Harlem,Entire home/apt,160,102,3.04,4,118
15149187,Greenpoint,Private room,55,51,1.52,1,0
15149560,SoHo,Private room,120,21,0.63,2,82
15149591,Midtown,Private room,699,4,0.12,12,365
15150240,Prospect-Lefferts Gardens,Private room,65,2,0.06,4,364
15154905,Greenpoint,Private room,130,104,3.2,1,146
15156627,Bushwick,Private room,70,15,0.45,1,0
15158194,Washington Heights,Entire home/apt,67,4,0.15,19,331
15158791,Manhattan Beach,Entire home/apt,130,73,2.15,1,330
15159731,Kips Bay,Entire home/apt,117,9,0.3,91,317
15159758,Prospect-Lefferts Gardens,Entire home/apt,98,4,0.17,1,0
15160268,Crown Heights,Entire home/apt,120,3,0.09,3,0
15160791,Williamsburg,Private room,75,72,2.14,1,56
15162388,Midtown,Private room,350,0,,1,0
15164526,Sunset Park,Private room,60,25,0.74,4,52
15165888,Harlem,Private room,40,19,0.57,3,316
15166481,Williamsburg,Private room,125,0,,1,0
15166520,Sunset Park,Private room,60,34,1.05,4,294
15173557,Williamsburg,Private room,100,0,,1,0
15174230,East Harlem,Shared room,95,7,0.21,1,179
15175161,Nolita,Entire home/apt,124,1,0.03,1,0
15176641,Whitestone,Private room,85,0,,1,365
15177242,Carroll Gardens,Private room,90,1,0.03,2,0
15177635,Sunset Park,Private room,70,23,0.73,4,325
15178725,St. George,Entire home/apt,150,23,0.78,3,336
15178929,East Harlem,Entire home/apt,93,38,1.28,1,0
15178955,Ridgewood,Private room,80,5,0.15,1,188
15179994,Kew Gardens Hills,Private room,76,23,0.68,1,178
15180279,Bushwick,Entire home/apt,113,6,0.18,5,365
15181451,Fort Greene,Entire home/apt,130,1,0.03,1,0
15181459,Theater District,Entire home/apt,160,6,0.19,1,168
15182188,Kips Bay,Private room,89,3,0.09,1,0
15182306,Prospect-Lefferts Gardens,Private room,50,2,0.17,1,0
